timestamp,window,current_attack_label,current_flow_count,current_flow_duration_mean,current_fwd_packets_mean,current_bwd_packets_mean,current_fwd_bytes_sum,current_bwd_bytes_sum,current_flow_iat_mean,current_flow_iat_std,current_flow_iat_max,current_flow_iat_min,current_fwd_iat_mean,current_bwd_iat_mean,current_syn_count,current_ack_count,current_rst_count,current_fin_count,current_psh_fwd_count,current_psh_bwd_count,current_urg_fwd_count,current_urg_bwd_count,current_packet_length_mean,current_packet_length_std,current_packets_per_second,current_bytes_per_second,current_down_up_ratio,current_active_mean,current_active_std,current_idle_mean,current_idle_std,next_flow_count,next_flow_duration_mean,next_fwd_packets_mean,next_bwd_packets_mean,next_fwd_bytes_sum,next_bwd_bytes_sum,next_flow_iat_mean,next_flow_iat_std,next_flow_iat_max,next_flow_iat_min,next_fwd_iat_mean,next_bwd_iat_mean,next_syn_count,next_ack_count,next_rst_count,next_fin_count,next_psh_fwd_count,next_psh_bwd_count,next_urg_fwd_count,next_urg_bwd_count,next_packet_length_mean,next_packet_length_std,next_packets_per_second,next_bytes_per_second,next_down_up_ratio,next_active_mean,next_active_std,next_idle_mean,next_idle_std,next_attack_label,next_timestamp
2018-02-28 03:10:00,130,0,434.0,12487035.970046084,4.820276497695852,3.9907834101382487,183413.0,702093.0,1210377.7665636807,998517.4080636944,58917172.0,0.0,1561234.127703954,667965.6614602798,70.0,163.0,70.0,4.0,70.0,0.0,0.0,0.0,70.86541657879539,94.91350457600484,0.0,102354.8969108726,0.4907834101382488,357136.7521115725,296942.9129641594,3210370.380406347,470715.99711939,1151.0,13970159.555169418,5.054735013032146,5.572545612510861,720944.0,3971353.0,1042906.1622535866,1173038.3447339097,60110271.0,0.0,1468852.9588070444,961345.3904604329,33.0,97.0,207.0,0.0,33.0,0.0,0.0,0.0,89.19811374261434,100.25773739300668,0.0,0.0,0.8053866203301477,328107.5966248554,114810.46607484989,4674731.072631933,220130.10832763245,0.0,2018-02-28 03:11:00
2018-02-28 03:11:00,131,0,1151.0,13970159.555169418,5.054735013032146,5.572545612510861,720944.0,3971353.0,1042906.1622535866,1173038.3447339097,60110271.0,0.0,1468852.9588070444,961345.3904604329,33.0,97.0,207.0,0.0,33.0,0.0,0.0,0.0,89.19811374261434,100.25773739300668,0.0,0.0,0.8053866203301477,328107.5966248554,114810.46607484989,4674731.072631933,220130.10832763245,1370.0,17865950.27518248,5.047445255474453,4.964233576642336,515105.0,2481000.0,1144740.7500141696,1562078.6036442956,59501003.0,0.0,1698802.2309026422,1075398.6950455687,57.0,142.0,328.0,2.0,57.0,0.0,0.0,0.0,92.12207285770585,123.88903088087504,0.0,0.0,0.7306569343065693,170668.58623836085,113257.41458828334,5940363.210178004,113646.57053734174,0.0,2018-02-28 03:12:00
2018-02-28 03:12:00,132,0,1370.0,17865950.27518248,5.047445255474453,4.964233576642336,515105.0,2481000.0,1144740.7500141696,1562078.6036442956,59501003.0,0.0,1698802.2309026422,1075398.6950455687,57.0,142.0,328.0,2.0,57.0,0.0,0.0,0.0,92.12207285770585,123.88903088087504,0.0,0.0,0.7306569343065693,170668.58623836085,113257.41458828334,5940363.210178004,113646.57053734174,422.0,8971752.111374408,4.267772511848341,2.699052132701422,116913.0,213154.0,1317249.1023846436,1520897.3189448223,59900000.0,0.0,1680169.0824300658,645487.3389880434,58.0,177.0,44.0,3.0,58.0,0.0,0.0,0.0,59.46974072614123,72.5033241384519,0.0,0.0,0.438388625592417,401703.8684567601,339917.44232812856,3658236.9529841407,247856.23833546948,0.0,2018-02-28 03:13:00
2018-02-28 03:13:00,133,0,422.0,8971752.111374408,4.267772511848341,2.699052132701422,116913.0,213154.0,1317249.1023846436,1520897.3189448223,59900000.0,0.0,1680169.0824300658,645487.3389880434,58.0,177.0,44.0,3.0,58.0,0.0,0.0,0.0,59.46974072614123,72.5033241384519,0.0,0.0,0.438388625592417,401703.8684567601,339917.44232812856,3658236.9529841407,247856.23833546948,859.0,16007716.848661236,5.69383003492433,6.339930151338766,425069.0,4002406.0,2034770.083748196,1413701.454615746,104326062.0,0.0,2547596.933783845,1216569.5956745346,68.0,244.0,148.0,5.0,68.0,0.0,0.0,0.0,78.27682184443341,95.8432211626298,0.0,0.0,0.6449359720605355,507735.1852980857,69689.3159951367,5015699.481488505,280068.7823228614,0.0,2018-02-28 03:14:00
2018-02-28 03:14:00,134,0,859.0,16007716.848661236,5.69383003492433,6.339930151338766,425069.0,4002406.0,2034770.083748196,1413701.454615746,104326062.0,0.0,2547596.933783845,1216569.5956745346,68.0,244.0,148.0,5.0,68.0,0.0,0.0,0.0,78.27682184443341,95.8432211626298,0.0,0.0,0.6449359720605355,507735.1852980857,69689.3159951367,5015699.481488505,280068.7823228614,1042.0,10402519.09980806,4.256238003838772,3.325335892514395,238514.0,1245211.0,765075.0270260609,949372.5992212208,59834510.0,0.0,1057769.286291845,738714.9865855622,127.0,289.0,172.0,18.0,127.0,0.0,0.0,0.0,70.96986818120394,90.43502273249403,0.0,0.0,0.5930902111324377,422318.9528636688,83602.58462173918,3370043.532227001,115278.63198215948,0.0,2018-02-28 03:15:00
2018-02-28 03:15:00,135,0,1042.0,10402519.09980806,4.256238003838772,3.325335892514395,238514.0,1245211.0,765075.0270260609,949372.5992212208,59834510.0,0.0,1057769.286291845,738714.9865855622,127.0,289.0,172.0,18.0,127.0,0.0,0.0,0.0,70.96986818120394,90.43502273249403,0.0,0.0,0.5930902111324377,422318.9528636688,83602.58462173918,3370043.532227001,115278.63198215948,788.0,16697771.11928934,4.927664974619289,4.549492385786802,338654.0,951211.0,889785.3302899027,1431840.7458541158,60024327.0,0.0,1451339.1852802783,1214823.7062565908,40.0,119.0,179.0,6.0,40.0,0.0,0.0,0.0,82.91309310549214,111.99357208750205,0.0,0.0,0.6510152284263959,309587.14049371134,96632.34183426776,4884102.316335064,282079.79684060224,0.0,2018-02-28 03:16:00
2018-02-28 03:16:00,136,0,788.0,16697771.11928934,4.927664974619289,4.549492385786802,338654.0,951211.0,889785.3302899027,1431840.7458541158,60024327.0,0.0,1451339.1852802783,1214823.7062565908,40.0,119.0,179.0,6.0,40.0,0.0,0.0,0.0,82.91309310549214,111.99357208750205,0.0,0.0,0.6510152284263959,309587.14049371134,96632.34183426776,4884102.316335064,282079.79684060224,606.0,15172538.793729372,5.925742574257426,4.612211221122112,280526.0,764925.0,2267313.353160017,1102279.775067922,58913789.0,0.0,2676321.560315625,743916.8812708338,43.0,151.0,187.0,2.0,43.0,0.0,0.0,0.0,89.461942444417,138.294112067067,0.0,0.0,0.4702970297029702,666783.0920689102,354219.93330925587,5267226.216486613,245785.02820130327,0.0,2018-02-28 03:17:00
2018-02-28 03:17:00,137,0,606.0,15172538.793729372,5.925742574257426,4.612211221122112,280526.0,764925.0,2267313.353160017,1102279.775067922,58913789.0,0.0,2676321.560315625,743916.8812708338,43.0,151.0,187.0,2.0,43.0,0.0,0.0,0.0,89.461942444417,138.294112067067,0.0,0.0,0.4702970297029702,666783.0920689102,354219.93330925587,5267226.216486613,245785.02820130327,1196.0,16597073.29013378,5.583612040133779,5.632107023411371,532736.0,2814367.0,1060518.4132194638,1759536.0863320294,86834043.0,0.0,1677679.2091446372,1370046.198221012,81.0,228.0,372.0,4.0,81.0,0.0,0.0,0.0,91.16598478146044,130.26886657278797,0.0,0.0,0.6580267558528428,403286.3955285156,64806.82261197297,5855562.072979582,638584.0463288936,0.0,2018-02-28 03:18:00
2018-02-28 03:18:00,138,0,1196.0,16597073.29013378,5.583612040133779,5.632107023411371,532736.0,2814367.0,1060518.4132194638,1759536.0863320294,86834043.0,0.0,1677679.2091446372,1370046.198221012,81.0,228.0,372.0,4.0,81.0,0.0,0.0,0.0,91.16598478146044,130.26886657278797,0.0,0.0,0.6580267558528428,403286.3955285156,64806.82261197297,5855562.072979582,638584.0463288936,1483.0,15381127.447066756,5.44571813890762,5.48347943358058,454944.0,4650069.0,784285.2183207222,1394029.2229765065,59000000.0,0.0,1262319.948609647,946489.8792196932,98.0,280.0,370.0,11.0,98.0,0.0,0.0,0.0,91.81850433376762,117.16551068714864,0.0,0.0,0.6783546864463924,275458.49772343726,138293.44280981543,5093710.525355391,264368.4833608384,0.0,2018-02-28 03:19:00
2018-02-28 03:19:00,139,0,1483.0,15381127.447066756,5.44571813890762,5.48347943358058,454944.0,4650069.0,784285.2183207222,1394029.2229765065,59000000.0,0.0,1262319.948609647,946489.8792196932,98.0,280.0,370.0,11.0,98.0,0.0,0.0,0.0,91.81850433376762,117.16551068714864,0.0,0.0,0.6783546864463924,275458.49772343726,138293.44280981543,5093710.525355391,264368.4833608384,762.0,21255038.9671916,6.989501312335958,14.79265091863517,476546.0,10828511.0,2098504.007156016,2128234.909594774,60049902.0,0.0,2814895.6162152262,1407673.5427630767,60.0,175.0,203.0,2.0,60.0,0.0,0.0,0.0,96.8500636334118,134.92920963757808,22535.47419489356,241407.7195562724,0.636482939632546,340177.88812832406,99132.77325165836,7639011.2633167,169420.35394641603,0.0,2018-02-28 03:20:00
2018-02-28 03:20:00,140,0,762.0,21255038.9671916,6.989501312335958,14.79265091863517,476546.0,10828511.0,2098504.007156016,2128234.909594774,60049902.0,0.0,2814895.6162152262,1407673.5427630767,60.0,175.0,203.0,2.0,60.0,0.0,0.0,0.0,96.8500636334118,134.92920963757808,22535.47419489356,241407.7195562724,0.636482939632546,340177.88812832406,99132.77325165836,7639011.2633167,169420.35394641603,629.0,8533705.3227345,4.0651828298887125,2.728139904610493,153206.0,410060.0,890698.1723073061,893429.1908550368,60300000.0,0.0,1253533.28052704,773283.3370962604,90.0,241.0,61.0,10.0,90.0,0.0,0.0,0.0,65.98810273542416,69.32816926883164,0.0,0.0,0.5421303656597775,212912.9472659377,159622.6341695766,2646084.843988073,279844.94795359607,0.0,2018-02-28 03:21:00
2018-02-28 03:21:00,141,0,629.0,8533705.3227345,4.0651828298887125,2.728139904610493,153206.0,410060.0,890698.1723073061,893429.1908550368,60300000.0,0.0,1253533.28052704,773283.3370962604,90.0,241.0,61.0,10.0,90.0,0.0,0.0,0.0,65.98810273542416,69.32816926883164,0.0,0.0,0.5421303656597775,212912.9472659377,159622.6341695766,2646084.843988073,279844.94795359607,1100.0,18738503.91454545,5.010909090909091,4.378181818181818,413490.0,1535045.0,1327775.2423175464,1766533.5027264196,70672523.0,0.0,1877765.717812416,1286044.0033827538,149.0,313.0,196.0,17.0,149.0,0.0,0.0,0.0,78.04426222153346,97.99979895040092,0.0,0.0,0.61,307575.9387118782,221051.4492931016,5930278.539766713,331899.1480521041,0.0,2018-02-28 03:22:00
2018-02-28 03:22:00,142,0,1100.0,18738503.91454545,5.010909090909091,4.378181818181818,413490.0,1535045.0,1327775.2423175464,1766533.5027264196,70672523.0,0.0,1877765.717812416,1286044.0033827538,149.0,313.0,196.0,17.0,149.0,0.0,0.0,0.0,78.04426222153346,97.99979895040092,0.0,0.0,0.61,307575.9387118782,221051.4492931016,5930278.539766713,331899.1480521041,822.0,18660390.25547445,5.367396593673966,5.181265206812652,309938.0,1980210.0,1544842.010387643,1516152.854673342,90517329.0,0.0,1960899.6636611607,1442968.284663773,75.0,159.0,157.0,6.0,75.0,0.0,0.0,0.0,86.43254865405986,107.7410771832731,0.0,0.0,0.6435523114355232,188499.66580395948,130302.04199722242,5676436.277413535,244844.03053476856,0.0,2018-02-28 03:23:00
2018-02-28 03:23:00,143,0,822.0,18660390.25547445,5.367396593673966,5.181265206812652,309938.0,1980210.0,1544842.010387643,1516152.854673342,90517329.0,0.0,1960899.6636611607,1442968.284663773,75.0,159.0,157.0,6.0,75.0,0.0,0.0,0.0,86.43254865405986,107.7410771832731,0.0,0.0,0.6435523114355232,188499.66580395948,130302.04199722242,5676436.277413535,244844.03053476856,574.0,19384525.42857143,5.735191637630662,5.445993031358885,289479.0,1330183.0,1625931.221929538,1971495.6227771016,59900000.0,0.0,2229703.171524426,1536322.5024358537,44.0,144.0,96.0,2.0,44.0,0.0,0.0,0.0,76.30529078087457,96.66349604956132,54794.39659768555,617925.7175991696,0.6306620209059234,525024.0878054736,64935.17545593934,5820486.652116625,408778.7936680389,0.0,2018-02-28 03:24:00
2018-02-28 03:24:00,144,0,574.0,19384525.42857143,5.735191637630662,5.445993031358885,289479.0,1330183.0,1625931.221929538,1971495.6227771016,59900000.0,0.0,2229703.171524426,1536322.5024358537,44.0,144.0,96.0,2.0,44.0,0.0,0.0,0.0,76.30529078087457,96.66349604956132,54794.39659768555,617925.7175991696,0.6306620209059234,525024.0878054736,64935.17545593934,5820486.652116625,408778.7936680389,1393.0,17052081.358937547,4.925340990667624,4.735104091888012,489822.0,2587747.0,1011730.06801432,1441067.2360390052,59000000.0,0.0,1518260.98846222,1087065.296130482,138.0,343.0,314.0,14.0,138.0,0.0,0.0,0.0,85.87523382561099,112.82391208941183,0.0,0.0,0.6590093323761665,127329.17801386362,104573.18234031725,4869106.161046198,215115.3871714284,0.0,2018-02-28 03:25:00
2018-02-28 03:25:00,145,0,1393.0,17052081.358937547,4.925340990667624,4.735104091888012,489822.0,2587747.0,1011730.06801432,1441067.2360390052,59000000.0,0.0,1518260.98846222,1087065.296130482,138.0,343.0,314.0,14.0,138.0,0.0,0.0,0.0,85.87523382561099,112.82391208941183,0.0,0.0,0.6590093323761665,127329.17801386362,104573.18234031725,4869106.161046198,215115.3871714284,614.0,14465915.716612378,5.343648208469055,4.736156351791531,252301.0,1373681.0,1558309.441562243,967292.5915559252,59936022.0,0.0,1943687.150852372,946509.874474672,71.0,184.0,60.0,6.0,71.0,0.0,0.0,0.0,65.46537580366498,80.1972573554697,0.0,0.0,0.5765472312703583,337954.5242523204,307409.58446186164,3651818.5502997343,509024.3333148565,0.0,2018-02-28 03:26:00
2018-02-28 03:26:00,146,0,614.0,14465915.716612378,5.343648208469055,4.736156351791531,252301.0,1373681.0,1558309.441562243,967292.5915559252,59936022.0,0.0,1943687.150852372,946509.874474672,71.0,184.0,60.0,6.0,71.0,0.0,0.0,0.0,65.46537580366498,80.1972573554697,0.0,0.0,0.5765472312703583,337954.5242523204,307409.58446186164,3651818.5502997343,509024.3333148565,1110.0,19000729.602702703,5.8297297297297295,6.298198198198199,375366.0,4248582.0,1038763.6546165338,1776832.6128538917,59946932.0,0.0,1722729.0461760887,1592991.356268203,63.0,230.0,233.0,7.0,63.0,0.0,0.0,0.0,85.5522823735891,106.40671565077368,0.0,0.0,0.6954954954954955,515323.4757010489,63556.36854253287,5894514.083672071,248301.1967804868,0.0,2018-02-28 03:27:00
2018-02-28 03:27:00,147,0,1110.0,19000729.602702703,5.8297297297297295,6.298198198198199,375366.0,4248582.0,1038763.6546165338,1776832.6128538917,59946932.0,0.0,1722729.0461760887,1592991.356268203,63.0,230.0,233.0,7.0,63.0,0.0,0.0,0.0,85.5522823735891,106.40671565077368,0.0,0.0,0.6954954954954955,515323.4757010489,63556.36854253287,5894514.083672071,248301.1967804868,948.0,15585892.579113925,5.069620253164557,5.046413502109704,304187.0,2707897.0,1571703.747969255,1443036.9436141774,60000000.0,0.0,2082953.029085995,972648.9928643015,107.0,237.0,171.0,7.0,107.0,0.0,0.0,0.0,82.37857849140244,109.69703023114484,0.0,0.0,0.5938818565400844,243522.2121691756,194010.78060255304,5204159.833081721,984101.4194724844,0.0,2018-02-28 03:28:00
2018-02-28 03:28:00,148,0,948.0,15585892.579113925,5.069620253164557,5.046413502109704,304187.0,2707897.0,1571703.747969255,1443036.9436141774,60000000.0,0.0,2082953.029085995,972648.9928643015,107.0,237.0,171.0,7.0,107.0,0.0,0.0,0.0,82.37857849140244,109.69703023114484,0.0,0.0,0.5938818565400844,243522.2121691756,194010.78060255304,5204159.833081721,984101.4194724844,769.0,15866149.715214564,4.694408322496749,3.879063719115735,209764.0,872086.0,1501199.557397533,1558239.5821641362,85509708.0,0.0,2000409.7206320844,1554397.2935478091,65.0,240.0,116.0,4.0,65.0,0.0,0.0,0.0,67.54358352850754,88.20697726686346,0.0,0.0,0.540962288686606,207514.13700224573,112944.90585534378,4372735.08265547,336922.55621968705,0.0,2018-02-28 03:29:00
2018-02-28 03:29:00,149,0,769.0,15866149.715214564,4.694408322496749,3.879063719115735,209764.0,872086.0,1501199.557397533,1558239.5821641362,85509708.0,0.0,2000409.7206320844,1554397.2935478091,65.0,240.0,116.0,4.0,65.0,0.0,0.0,0.0,67.54358352850754,88.20697726686346,0.0,0.0,0.540962288686606,207514.13700224573,112944.90585534378,4372735.08265547,336922.55621968705,705.0,15229891.761702128,5.036879432624113,3.868085106382978,215025.0,968633.0,996605.27469773,1516236.0328566027,59900000.0,0.0,1496003.0145201902,883812.9049997397,98.0,224.0,131.0,13.0,98.0,0.0,0.0,0.0,70.97479672053461,95.32418963963336,0.0,0.0,0.4921985815602837,312138.66578549024,242424.8669894465,4952633.685951551,391200.3943341533,0.0,2018-02-28 03:30:00
2018-02-28 03:30:00,150,0,705.0,15229891.761702128,5.036879432624113,3.868085106382978,215025.0,968633.0,996605.27469773,1516236.0328566027,59900000.0,0.0,1496003.0145201902,883812.9049997397,98.0,224.0,131.0,13.0,98.0,0.0,0.0,0.0,70.97479672053461,95.32418963963336,0.0,0.0,0.4921985815602837,312138.66578549024,242424.8669894465,4952633.685951551,391200.3943341533,642.0,14156593.302180683,4.1526479750778815,3.730529595015576,139113.0,1035443.0,2442106.283275431,1183645.8949372205,58922614.0,0.0,2904211.768018362,828457.0637415719,43.0,164.0,106.0,1.0,43.0,0.0,0.0,0.0,72.32529638884954,86.76634516213161,0.0,242365.2065545573,0.6074766355140186,308154.4841806429,19048.667887788302,4549978.235307009,164807.66441730305,0.0,2018-02-28 03:31:00
2018-02-28 03:31:00,151,0,642.0,14156593.302180683,4.1526479750778815,3.730529595015576,139113.0,1035443.0,2442106.283275431,1183645.8949372205,58922614.0,0.0,2904211.768018362,828457.0637415719,43.0,164.0,106.0,1.0,43.0,0.0,0.0,0.0,72.32529638884954,86.76634516213161,0.0,242365.2065545573,0.6074766355140186,308154.4841806429,19048.667887788302,4549978.235307009,164807.66441730305,579.0,8106025.5768566495,3.618307426597582,2.78238341968912,153558.0,290909.0,786563.0153972083,651679.3948350247,59937280.0,0.0,1062014.1531481086,813052.2904522751,31.0,98.0,63.0,1.0,31.0,0.0,0.0,0.0,62.687951469332816,70.49515811437566,0.0,232569.84929348604,0.7046632124352331,393326.8043941987,468985.2831093388,1909904.8835701165,131886.21757955727,0.0,2018-02-28 03:32:00
2018-02-28 03:32:00,152,0,579.0,8106025.5768566495,3.618307426597582,2.78238341968912,153558.0,290909.0,786563.0153972083,651679.3948350247,59937280.0,0.0,1062014.1531481086,813052.2904522751,31.0,98.0,63.0,1.0,31.0,0.0,0.0,0.0,62.687951469332816,70.49515811437566,0.0,232569.84929348604,0.7046632124352331,393326.8043941987,468985.2831093388,1909904.8835701165,131886.21757955727,980.0,18222204.92142857,6.438775510204081,7.104081632653061,427255.0,5203189.0,1071390.1147293944,1354371.4875065545,59300000.0,0.0,1669886.226752393,1165353.6961332145,68.0,195.0,241.0,4.0,68.0,0.0,0.0,0.0,106.91642773673898,127.48293774822665,0.0,0.0,0.6581632653061225,227796.8399366308,226538.99977597687,4531982.82039556,146272.41567261124,0.0,2018-02-28 03:33:00
2018-02-28 03:33:00,153,0,980.0,18222204.92142857,6.438775510204081,7.104081632653061,427255.0,5203189.0,1071390.1147293944,1354371.4875065545,59300000.0,0.0,1669886.226752393,1165353.6961332145,68.0,195.0,241.0,4.0,68.0,0.0,0.0,0.0,106.91642773673898,127.48293774822665,0.0,0.0,0.6581632653061225,227796.8399366308,226538.99977597687,4531982.82039556,146272.41567261124,824.0,19138065.06674757,4.799757281553398,4.842233009708738,242765.0,1915554.0,1949971.297391855,1604433.631777151,80400000.0,0.0,2549979.000216185,1376254.9279659595,41.0,125.0,166.0,2.0,41.0,0.0,0.0,0.0,83.29892717001651,99.8958857709074,0.0,624529.958477734,0.7475728155339806,408555.5008630372,212892.4208901132,5814013.69797136,383110.23376144655,0.0,2018-02-28 03:34:00
2018-02-28 03:34:00,154,0,824.0,19138065.06674757,4.799757281553398,4.842233009708738,242765.0,1915554.0,1949971.297391855,1604433.631777151,80400000.0,0.0,2549979.000216185,1376254.9279659595,41.0,125.0,166.0,2.0,41.0,0.0,0.0,0.0,83.29892717001651,99.8958857709074,0.0,624529.958477734,0.7475728155339806,408555.5008630372,212892.4208901132,5814013.69797136,383110.23376144655,320.0,12602358.51875,4.43125,2.884375,96981.0,125151.0,1606089.3525292338,1440762.5338914806,59918696.0,0.0,2069666.6757234936,1374870.4255099767,17.0,143.0,48.0,2.0,17.0,0.0,0.0,0.0,54.214502513030936,75.68124702659875,0.0,73807.89907884589,0.4375,347970.16451368615,236827.0183207288,3886663.079853612,406131.5449661952,0.0,2018-02-28 03:35:00
2018-02-28 03:35:00,155,0,320.0,12602358.51875,4.43125,2.884375,96981.0,125151.0,1606089.3525292338,1440762.5338914806,59918696.0,0.0,2069666.6757234936,1374870.4255099767,17.0,143.0,48.0,2.0,17.0,0.0,0.0,0.0,54.214502513030936,75.68124702659875,0.0,73807.89907884589,0.4375,347970.16451368615,236827.0183207288,3886663.079853612,406131.5449661952,291.0,12148794.154639175,4.986254295532646,3.082474226804124,127992.0,122482.0,1844798.5840269856,1105504.6618095809,59937172.0,0.0,2252237.2174532493,958577.2828132996,57.0,159.0,24.0,5.0,57.0,0.0,0.0,0.0,50.06058614508144,73.93149802108454,0.0,0.0,0.3951890034364261,1828351.296040356,360286.64093016664,3806033.650037332,176869.34744061052,0.0,2018-02-28 03:36:00
2018-02-28 03:36:00,156,0,291.0,12148794.154639175,4.986254295532646,3.082474226804124,127992.0,122482.0,1844798.5840269856,1105504.6618095809,59937172.0,0.0,2252237.2174532493,958577.2828132996,57.0,159.0,24.0,5.0,57.0,0.0,0.0,0.0,50.06058614508144,73.93149802108454,0.0,0.0,0.3951890034364261,1828351.296040356,360286.64093016664,3806033.650037332,176869.34744061052,1329.0,13692090.761474794,4.9405568096313015,4.672686230248307,446646.0,2518281.0,1106295.7536190378,1093438.7342785534,59000000.0,0.0,1481413.958385148,804242.9041520432,94.0,206.0,279.0,13.0,94.0,0.0,0.0,0.0,77.9420624517237,101.67064873630444,0.0,338284.6972984696,0.6689240030097818,121790.88863632876,88430.9175729125,4304776.576524971,131294.51705870283,0.0,2018-02-28 03:37:00
2018-02-28 03:37:00,157,0,1329.0,13692090.761474794,4.9405568096313015,4.672686230248307,446646.0,2518281.0,1106295.7536190378,1093438.7342785534,59000000.0,0.0,1481413.958385148,804242.9041520432,94.0,206.0,279.0,13.0,94.0,0.0,0.0,0.0,77.9420624517237,101.67064873630444,0.0,338284.6972984696,0.6689240030097818,121790.88863632876,88430.9175729125,4304776.576524971,131294.51705870283,1210.0,10247075.885950413,3.930578512396694,3.7851239669421486,328100.0,1961449.0,789595.7482867648,1280738.248013805,92012034.0,0.0,1242984.9113093594,875245.792089884,54.0,138.0,258.0,2.0,54.0,0.0,0.0,0.0,86.81088374283604,107.73974912236652,0.0,0.0,0.7330578512396694,196328.68923895617,166173.65315784953,4249012.516932306,199365.65069786043,0.0,2018-02-28 03:38:00
2018-02-28 03:38:00,158,0,1210.0,10247075.885950413,3.930578512396694,3.7851239669421486,328100.0,1961449.0,789595.7482867648,1280738.248013805,92012034.0,0.0,1242984.9113093594,875245.792089884,54.0,138.0,258.0,2.0,54.0,0.0,0.0,0.0,86.81088374283604,107.73974912236652,0.0,0.0,0.7330578512396694,196328.68923895617,166173.65315784953,4249012.516932306,199365.65069786043,442.0,13650372.963800903,5.839366515837104,4.131221719457014,222554.0,277397.0,1776831.9806521984,1132867.3023486142,58936434.0,0.0,2067476.8862033293,627005.6466947284,45.0,135.0,67.0,0.0,45.0,0.0,0.0,0.0,68.8952453488138,91.95405797577918,0.0,906838.5819244176,0.581447963800905,385962.3873508845,311931.69229800755,4292115.902094931,407618.9679777357,0.0,2018-02-28 03:39:00
2018-02-28 03:39:00,159,0,442.0,13650372.963800903,5.839366515837104,4.131221719457014,222554.0,277397.0,1776831.9806521984,1132867.3023486142,58936434.0,0.0,2067476.8862033293,627005.6466947284,45.0,135.0,67.0,0.0,45.0,0.0,0.0,0.0,68.8952453488138,91.95405797577918,0.0,906838.5819244176,0.581447963800905,385962.3873508845,311931.69229800755,4292115.902094931,407618.9679777357,657.0,15092772.528158296,5.9132420091324205,28.0,209358.0,23913911.0,1554462.8465751244,1326412.388884436,60000000.0,0.0,2040602.4696948205,1264272.219999707,70.0,186.0,116.0,4.0,70.0,0.0,0.0,0.0,87.02159106391568,101.12742554538129,0.0,0.0,0.665144596651446,316247.72691169987,180057.367960766,5232364.225360711,171347.2758779404,0.0,2018-02-28 03:40:00
2018-02-28 03:40:00,160,0,657.0,15092772.528158296,5.9132420091324205,28.0,209358.0,23913911.0,1554462.8465751244,1326412.388884436,60000000.0,0.0,2040602.4696948205,1264272.219999707,70.0,186.0,116.0,4.0,70.0,0.0,0.0,0.0,87.02159106391568,101.12742554538129,0.0,0.0,0.665144596651446,316247.72691169987,180057.367960766,5232364.225360711,171347.2758779404,760.0,14144199.718421051,5.635526315789473,5.502631578947368,299794.0,1970804.0,930580.0387186932,1110917.9276881416,58937073.0,0.0,1299583.9204832425,781995.5871210655,41.0,146.0,163.0,3.0,41.0,0.0,0.0,0.0,85.54870087913908,114.79044886221472,0.0,175185.7692848058,0.6092105263157894,290594.634167852,166904.43779121633,4247837.215911319,318748.925215378,0.0,2018-02-28 03:41:00
2018-02-28 03:41:00,161,0,760.0,14144199.718421051,5.635526315789473,5.502631578947368,299794.0,1970804.0,930580.0387186932,1110917.9276881416,58937073.0,0.0,1299583.9204832425,781995.5871210655,41.0,146.0,163.0,3.0,41.0,0.0,0.0,0.0,85.54870087913908,114.79044886221472,0.0,175185.7692848058,0.6092105263157894,290594.634167852,166904.43779121633,4247837.215911319,318748.925215378,1167.0,11032346.341902314,5.277634961439588,13.149100257069408,498932.0,16631356.0,1124855.9982006757,1114214.8318068956,73554880.0,0.0,1472312.8043486895,1014632.7610057954,51.0,334.0,153.0,2.0,51.0,0.0,0.0,0.0,72.18653272747575,108.5987205929874,0.0,0.0,0.5955441302485004,216834.1231441438,166230.5416155915,3695558.9706766615,214233.1246378676,0.0,2018-02-28 03:42:00
2018-02-28 03:42:00,162,0,1167.0,11032346.341902314,5.277634961439588,13.149100257069408,498932.0,16631356.0,1124855.9982006757,1114214.8318068956,73554880.0,0.0,1472312.8043486895,1014632.7610057954,51.0,334.0,153.0,2.0,51.0,0.0,0.0,0.0,72.18653272747575,108.5987205929874,0.0,0.0,0.5955441302485004,216834.1231441438,166230.5416155915,3695558.9706766615,214233.1246378676,1415.0,9908665.048056535,4.884098939929329,4.224028268551237,579506.0,1927275.0,926957.2508528436,1030590.2316170186,87900000.0,0.0,1173245.535262074,588767.1437034175,81.0,396.0,175.0,7.0,81.0,0.0,0.0,0.0,71.89925629556438,108.80237844596404,0.0,0.0,0.5773851590106007,284519.7244826738,66247.06060259808,3205641.074459523,330752.4596974945,0.0,2018-02-28 03:43:00
